"시점","구분(1)",구분(2),데이터
"2016.02","충청북도",도평균,50
"2016.02","충청남도",도평균,43
"2016.02","전라북도",도평균,51
"2016.02","전라남도",도평균,39
"2016.02","경상북도",도평균,42
"2016.02","경상남도",도평균,47
"2016.02","제주특별자치도",도평균,50
"2016.03","서울특별시",서울특별시,64
"2016.03","대구광역시",대구광역시,52
"2016.03","인천광역시",인천광역시,65
"2016.03","광주광역시",광주광역시,52
"2016.03","대전광역시",대전광역시,59
"2016.03","울산광역시",울산광역시,50
"2016.03","세종특별자치시",세종특별자치시,59
"2016.03","경기도",도평균,71
"2016.03","강원도",도평균,63
"2016.03","충청북도",도평균,67
"2016.03","충청남도",도평균,61
"2016.03","전라북도",도평균,64
"2016.03","전라남도",도평균,46
"2016.03","경상북도",도평균,48
"2016.03","경상남도",도평균,52
"2016.03","제주특별자치도",도평균,50
"2016.04","서울특별시",서울특별시,71
"2016.04","대구광역시",대구광역시,60
"2016.04","인천광역시",인천광역시,72
"2016.04","광주광역시",광주광역시,64
"2016.04","대전광역시",대전광역시,64
"2016.04","울산광역시",울산광역시,61
"2016.04","세종특별자치시",세종특별자치시,60
"2016.04","경기도",도평균,76
"2016.04","강원도",도평균,67
"2016.04","충청북도",도평균,66
"2016.04","충청남도",도평균,71
"2016.04","전라북도",도평균,75
"2016.04","전라남도",도평균,53
"2016.04","경상북도",도평균,55
"2016.04","경상남도",도평균,59
"2016.04","제주특별자치도",도평균,58
"2016.05","서울특별시",서울특별시,56
"2016.05","대구광역시",대구광역시,48
"2016.05","인천광역시",인천광역시,58
"2016.05","광주광역시",광주광역시,49
"2016.05","대전광역시",대전광역시,49
"2016.05","울산광역시",울산광역시,57
"2016.05","세종특별자치시",세종특별자치시,47
"2016.05","경기도",도평균,58
"2016.05","강원도",도평균,56
"2016.05","충청북도",도평균,53
"2016.05","충청남도",도평균,55
"2016.05","전라북도",도평균,58
"2016.05","전라남도",도평균,47
"2016.05","경상북도",도평균,47
"2016.05","경상남도",도평균,53
"2016.05","제주특별자치도",도평균,53
"2016.06","서울특별시",서울특별시,46
"2016.06","대구광역시",대구광역시,39
"2016.06","인천광역시",인천광역시,48
"2016.06","광주광역시",광주광역시,35
"2016.06","대전광역시",대전광역시,38
"2016.06","울산광역시",울산광역시,41
"2016.06","세종특별자치시",세종특별자치시,39
"2016.06","경기도",도평균,46
"2016.06","강원도",도평균,43
"2016.06","충청북도",도평균,39
"2016.06","충청남도",도평균,47
"2016.06","전라북도",도평균,48
"2016.06","전라남도",도평균,33
"2016.06","경상북도",도평균,34
"2016.06","경상남도",도평균,42
"2016.06","제주특별자치도",도평균,34
"2016.07","서울특별시",서울특별시,33
"2016.07","대구광역시",대구광역시,29
"2016.07","인천광역시",인천광역시,35
"2016.07","광주광역시",광주광역시,23
"2016.07","대전광역시",대전광역시,27
"2016.07","울산광역시",울산광역시,32
"2016.07","세종특별자치시",세종특별자치시,30
"2016.07","경기도",도평균,32
"2016.07","강원도",도평균,31
"2016.07","충청북도",도평균,23
"2016.07","충청남도",도평균,31
"2016.07","전라북도",도평균,29
"2016.07","전라남도",도평균,25
"2016.07","경상북도",도평균,25
"2016.07","경상남도",도평균,33
"2016.07","제주특별자치도",도평균,27
"2016.08","서울특별시",서울특별시,34
"2016.08","대구광역시",대구광역시,28
"2016.08","인천광역시",인천광역시,37
"2016.08","광주광역시",광주광역시,28
"2016.08","대전광역시",대전광역시,29
"2016.08","울산광역시",울산광역시,32
"2016.08","세종특별자치시",세종특별자치시,38
"2016.08","경기도",도평균,36
"2016.08","강원도",도평균,29
"2016.08","충청북도",도평균,26
"2016.08","충청남도",도평균,40
"2016.08","전라북도",도평균,37
"2016.08","전라남도",도평균,32
"2016.08","경상북도",도평균,24
"2016.08","경상남도",도평균,36
"2016.08","제주특별자치도",도평균,29
"2016.09","서울특별시",서울특별시,37
"2016.09","대구광역시",대구광역시,33
"2016.09","인천광역시",인천광역시,41
"2016.09","광주광역시",광주광역시,31
"2016.09","대전광역시",대전광역시,32
"2016.09","울산광역시",울산광역시,35
"2016.09","세종특별자치시",세종특별자치시,39
"2016.09","경기도",도평균,41
"2016.09","강원도",도평균,34
"2016.09","충청북도",도평균,31
"2016.09","충청남도",도평균,42
"2016.09","전라북도",도평균,41
"2016.09","전라남도",도평균,30
"2016.09","경상북도",도평균,31
"2016.09","경상남도",도평균,37
"2016.09","제주특별자치도",도평균,35
"2016.10","서울특별시",서울특별시,38
"2016.10","대구광역시",대구광역시,35
"2016.10","인천광역시",인천광역시,42
"2016.10","광주광역시",광주광역시,32
"2016.10","대전광역시",대전광역시,36
"2016.10","울산광역시",울산광역시,37
"2016.10","세종특별자치시",세종특별자치시,39
"2016.10","경기도",도평균,44
"2016.10","강원도",도평균,37
"2016.10","충청북도",도평균,37
"2016.10","충청남도",도평균,46
"2016.10","전라북도",도평균,44
"2016.10","전라남도",도평균,30
"2016.10","경상북도",도평균,34
"2016.10","경상남도",도평균,38
"2016.10","제주특별자치도",도평균,40
"2016.11","서울특별시",서울특별시,52
"2016.11","대구광역시",대구광역시,52*
"2016.11","인천광역시",인천광역시,55
"2016.11","광주광역시",광주광역시,44
"2016.11","대전광역시",대전광역시,51
"2016.11","울산광역시",울산광역시,48
"2016.11","세종특별자치시",세종특별자치시,53
"2016.11","경기도",도평균,61
"2016.11","강원도",도평균,55
"2016.11","충청북도",도평균,55
"2016.11","충청남도",도평균,51
"2016.11","전라북도",도평균,57
"2016.11","전라남도",도평균,37
"2016.11","경상북도",도평균,50
"2016.11","경상남도",도평균,50
"2016.11","제주특별자치도",도평균,39
"2016.12","서울특별시",서울특별시,48
"2016.12","대구광역시",대구광역시,47
"2016.12","인천광역시",인천광역시,47
"2016.12","광주광역시",광주광역시,40
"2016.12","대전광역시",대전광역시,47
"2016.12","울산광역시",울산광역시,40
"2016.12","세종특별자치시",세종특별자치시,49
"2016.12","경기도",도평균,56
"2016.12","강원도",도평균,48
"2016.12","충청북도",도평균,51
"2016.12","충청남도",도평균,43
"2016.12","전라북도",도평균,51
"2016.12","전라남도",도평균,32
"2016.12","경상북도",도평균,44
"2016.12","경상남도",도평균,44
"2016.12","제주특별자치도",도평균,36
"2017.01","서울특별시",서울특별시,53
"2017.01","대구광역시",대구광역시,49
"2017.01","인천광역시",인천광역시,52
"2017.01","광주광역시",광주광역시,47
"2017.01","대전광역시",대전광역시,51
"2017.01","울산광역시",울산광역시,42
"2017.01","세종특별자치시",세종특별자치시,53
"2017.01","경기도",도평균,63
"2017.01","강원도",도평균,56
"2017.01","충청북도",도평균,56
"2017.01","충청남도",도평균,50
"2017.01","전라북도",도평균,56
"2017.01","전라남도",도평균,36
"2017.01","경상북도",도평균,47
"2017.01","경상남도",도평균,46
"2017.01","제주특별자치도",도평균,35
"2017.02","서울특별시",서울특별시,46
"2017.02","대구광역시",대구광역시,41
"2017.02","인천광역시",인천광역시,47
"2017.02","광주광역시",광주광역시,35
"2017.02","대전광역시",대전광역시,46
"2017.02","울산광역시",울산광역시,39
"2017.02","세종특별자치시",세종특별자치시,46
"2017.02","경기도",도평균,55
"2017.02","강원도",도평균,54
"2017.02","충청북도",도평균,50
"2017.02","충청남도",도평균,45
"2017.02","전라북도",도평균,50
"2017.02","전라남도",도평균,33
"2017.02","경상북도",도평균,41
"2017.02","경상남도",도평균,42
"2017.02","제주특별자치도",도평균,37
"2017.03","서울특별시",서울특별시,60
"2017.03","대구광역시",대구광역시,48
"2017.03","인천광역시",인천광역시,62
"2017.03","광주광역시",광주광역시,49
"2017.03","대전광역시",대전광역시,54
"2017.03","울산광역시",울산광역시,51
"2017.03","세종특별자치시",세종특별자치시,57
"2017.03","경기도",도평균,71
"2017.03","강원도",도평균,60
"2017.03","충청북도",도평균,58
"2017.03","전라북도",도평균,66
"2017.03","전라남도",도평균,42
"2017.03","경상북도",도평균,47
"2017.03","경상남도",도평균,50
"2017.03","제주특별자치도",도평균,44
"2017.04","서울특별시",서울특별시,56
"2017.04","대구광역시",대구광역시,50
"2017.04","인천광역시",인천광역시,58
"2017.04","광주광역시",광주광역시,54
"2017.04","대전광역시",대전광역시,58
"2017.04","울산광역시",울산광역시,55
"2017.04","세종특별자치시",세종특별자치시,58
"2017.04","경기도",도평균,64
"2017.04","강원도",도평균,55
"2017.04","충청북도",도평균,54
"2017.04","충청남도",도평균,61
"2017.04","전라북도",도평균,64
"2017.04","전라남도",도평균,45
"2017.04","경상북도",도평균,46
"2017.04","경상남도",도평균,52
"2017.04","제주특별자치도",도평균,54
"2017.05","서울특별시",서울특별시,63
"2017.05","대구광역시",대구광역시,53
"2017.05","인천광역시",인천광역시,63
"2017.05","광주광역시",광주광역시,56
"2017.05","대전광역시",대전광역시,63
"2017.05","울산광역시",울산광역시,64
"2017.05","세종특별자치시",세종특별자치시,64
"2017.05","경기도",도평균,70
"2017.05","강원도",도평균,61
"2017.05","충청북도",도평균,57
"2017.05","충청남도",도평균,68
"2017.05","전라북도",도평균,67
"2017.05","전라남도",도평균,51
"2017.05","경상북도",도평균,51
"2017.05","경상남도",도평균,55
"2017.05","제주특별자치도",도평균,47
"2017.06","서울특별시",서울특별시,41
"2017.06","대구광역시",대구광역시,38
"2017.06","인천광역시",인천광역시,42
"2017.06","광주광역시",광주광역시,35
"2017.06","대전광역시",대전광역시,43
"2017.06","울산광역시",울산광역시,44
"2017.06","세종특별자치시",세종특별자치시,44
"2017.06","경기도",도평균,45
"2017.06","강원도",도평균,41
"2017.06","충청북도",도평균,40
"2017.06","충청남도",도평균,43
"2017.06","전라북도",도평균,44
"2017.06","전라남도",도평균,34
"2017.06","경상북도",도평균,35
"2017.06","경상남도",도평균,42
"2017.06","제주특별자치도",도평균,37
"2017.07","서울특별시",서울특별시,33
"2017.07","대구광역시",대구광역시,34
"2017.07","인천광역시",인천광역시,37
"2017.07","광주광역시",광주광역시,24
"2017.07","대전광역시",대전광역시,32
"2017.07","울산광역시",울산광역시,41
"2017.07","세종특별자치시",세종특별자치시,36
"2017.07","경기도",도평균,37
"2017.07","강원도",도평균,33
"2017.07","충청북도",도평균,28
"2017.07","충청남도",도평균,33
"2017.07","전라북도",도평균,31
"2017.07","전라남도",도평균,30
"2017.07","경상북도",도평균,30
"2017.07","경상남도",도평균,39
"2017.07","제주특별자치도",도평균,26
"2017.08","서울특별시",서울특별시,21
"2017.08","대구광역시",대구광역시,24
"2017.08","인천광역시",인천광역시,27*
"2017.08","광주광역시",광주광역시,24
"2017.08","대전광역시",대전광역시,24
"2017.08","울산광역시",울산광역시,27
"2017.08","세종특별자치시",세종특별자치시,28
"2017.08","경기도",도평균,26
"2017.08","강원도",도평균,22
"2017.08","충청북도",도평균,20
"2017.08","충청남도",도평균,28
"2017.08","전라북도",도평균,27
"2017.08","전라남도",도평균,25
"2017.08","경상북도",도평균,22
"2017.08","경상남도",도평균,29
"2017.08","제주특별자치도",도평균,28*
"2017.09","서울특별시",서울특별시,32
"2017.09","대구광역시",대구광역시,36*
"2017.09","인천광역시",인천광역시,38
"2017.09","광주광역시",광주광역시,34
"2017.09","대전광역시",대전광역시,37
"2017.09","울산광역시",울산광역시,36
"2017.09","세종특별자치시",세종특별자치시,40
"2017.09","경기도",도평균,41
"2017.09","강원도",도평균,34*
"2017.09","충청북도",도평균,35
"2017.09","충청남도",도평균,40
"2017.09","전라북도",도평균,38
"2017.09","전라남도",도평균,30
"2017.09","경상북도",도평균,32
"2017.09","경상남도",도평균,35
"2017.09","제주특별자치도",도평균,32*
"2017.10","서울특별시",서울특별시,29
"2017.10","대구광역시",대구광역시,32*
"2017.10","인천광역시",인천광역시,33
"2017.10","광주광역시",광주광역시,33
"2017.10","대전광역시",대전광역시,36
"2017.10","울산광역시",울산광역시,29
"2017.10","세종특별자치시",세종특별자치시,39
"2017.10","경기도",도평균,37
"2017.10","강원도",도평균,27
"2017.10","충청북도",도평균,32
"2017.10","충청남도",도평균,38
"2017.10","전라북도",도평균,39
"2017.10","전라남도",도평균,25
"2017.10","경상북도",도평균,31
"2017.10","경상남도",도평균,30
"2017.10","제주특별자치도",도평균,27
"2017.11","서울특별시",서울특별시,42
"2017.11","대구광역시",대구광역시,52
"2017.11","인천광역시",인천광역시,41
"2017.11","광주광역시",광주광역시,50
"2017.11","대전광역시",대전광역시,51
"2017.11","울산광역시",울산광역시,46
"2017.11","세종특별자치시",세종특별자치시,50
"2017.11","경기도",도평균,51
"2017.11","강원도",도평균,43
"2017.11","충청북도",도평균,50
"2017.11","충청남도",도평균,46
"2017.11","전라북도",도평균,52
"2017.11","전라남도",도평균,39
"2017.11","경상북도",도평균,49
"2017.11","경상남도",도평균,48
"2017.11","제주특별자치도",도평균,40
"2017.12","서울특별시",서울특별시,50
"2017.12","대구광역시",대구광역시,46
"2017.12","인천광역시",인천광역시,45
"2017.12","광주광역시",광주광역시,44
"2017.12","대전광역시",대전광역시,49
"2017.12","울산광역시",울산광역시,38
"2017.12","세종특별자치시",세종특별자치시,47
"2017.12","경기도",도평균,54
"2017.12","강원도",도평균,43
"2017.12","충청북도",도평균,48
"2017.12","충청남도",도평균,44
"2017.12","전라북도",도평균,44
"2017.12","전라남도",도평균,34
"2017.12","경상북도",도평균,47
"2017.12","경상남도",도평균,43
"2017.12","제주특별자치도",도평균,34
"2018.01","서울특별시",서울특별시,52
"2018.01","대구광역시",대구광역시,47
"2018.01","인천광역시",인천광역시,48
"2018.01","광주광역시",광주광역시,45
"2018.01","대전광역시",대전광역시,56
"2018.01","울산광역시",울산광역시,40
"2018.01","세종특별자치시",세종특별자치시,53
"2018.01","경기도",도평균,56
"2018.01","강원도",도평균,47
"2018.01","충청북도",도평균,54
"2018.01","충청남도",도평균,51
"2018.01","전라북도",도평균,54
"2018.01","전라남도",도평균,37
"2018.01","경상북도",도평균,48
"2018.01","경상남도",도평균,43
"2018.01","제주특별자치도",도평균,33
"2018.02","서울특별시",서울특별시,53
"2018.02","대구광역시",대구광역시,48
"2018.02","인천광역시",인천광역시,49
"2018.02","광주광역시",광주광역시,50
"2018.02","대전광역시",대전광역시,56
"2018.02","울산광역시",울산광역시,47
"2018.02","세종특별자치시",세종특별자치시,51
"2018.02","경기도",도평균,56
"2018.02","강원도",도평균,46
"2018.02","충청북도",도평균,51
"2018.02","충청남도",도평균,49
"2018.02","전라북도",도평균,58
"2018.02","전라남도",도평균,42
"2018.02","경상북도",도평균,52
"2018.02","경상남도",도평균,49
"2018.02","제주특별자치도",도평균,42
"2018.03","서울특별시",서울특별시,52
"2018.03","대구광역시",대구광역시,43
"2018.03","인천광역시",인천광역시,49
"2018.03","광주광역시",광주광역시,48
"2018.03","대전광역시",대전광역시,52
"2018.03","울산광역시",울산광역시,40
"2018.03","세종특별자치시",세종특별자치시,46
"2018.03","경기도",도평균,56
"2018.03","강원도",도평균,44
"2018.03","충청북도",도평균,50
"2018.03","충청남도",도평균,48
"2018.03","전라북도",도평균,55
"2018.03","전라남도",도평균,39
"2018.03","경상북도",도평균,48
"2018.03","경상남도",도평균,42
"2018.03","제주특별자치도",도평균,42
"2018.04","서울특별시",서울특별시,52
"2018.04","대구광역시",대구광역시,56
"2018.04","인천광역시",인천광역시,46
"2018.04","광주광역시",광주광역시,56
"2018.04","대전광역시",대전광역시,60
"2018.04","울산광역시",울산광역시,64
"2018.04","세종특별자치시",세종특별자치시,55
"2018.04","경기도",도평균,56
"2018.04","강원도",도평균,54
"2018.04","충청북도",도평균,55
"2018.04","충청남도",도평균,51
"2018.04","전라북도",도평균,58
"2018.04","전라남도",도평균,51
"2018.04","경상북도",도평균,63
"2018.04","경상남도",도평균,60
"2018.04","제주특별자치도",도평균,55
"2018.05","서울특별시",서울특별시,42
"2018.05","대구광역시",대구광역시,40
"2018.05","인천광역시",인천광역시,40
"2018.05","광주광역시",광주광역시,40
"2018.05","대전광역시",대전광역시,47
"2018.05","울산광역시",울산광역시,45
"2018.05","세종특별자치시",세종특별자치시,45
"2018.05","경기도",도평균,45
"2018.05","강원도",도평균,41
"2018.05","충청북도",도평균,44
"2018.05","충청남도",도평균,42
"2018.05","전라북도",도평균,42
"2018.05","전라남도",도평균,35
"2018.05","경상북도",도평균,48
"2018.05","경상남도",도평균,42
"2018.05","제주특별자치도",도평균,37
"2018.06","서울특별시",서울특별시,37
"2018.06","대구광역시",대구광역시,36
"2018.06","인천광역시",인천광역시,34
"2018.06","광주광역시",광주광역시,41
"2018.06","대전광역시",대전광역시,38
"2018.06","울산광역시",울산광역시,42
"2018.06","세종특별자치시",세종특별자치시,36
"2018.06","경기도",도평균,39
"2018.06","강원도",도평균,35
"2018.06","충청북도",도평균,38
"2018.06","충청남도",도평균,36
"2018.06","전라북도",도평균,43
"2018.06","전라남도",도평균,35
"2018.06","경상북도",도평균,39
"2018.06","경상남도",도평균,41
"2018.06","제주특별자치도",도평균,33
"2018.07","서울특별시",서울특별시,24
"2018.07","대구광역시",대구광역시,27
"2018.07","인천광역시",인천광역시,26
"2018.07","광주광역시",광주광역시,26
"2018.07","대전광역시",대전광역시,26
"2018.07","울산광역시",울산광역시,39
"2018.07","세종특별자치시",세종특별자치시,27
"2018.07","경기도",도평균,26
"2018.07","강원도",도평균,28
"2018.07","충청북도",도평균,30
"2018.07","충청남도",도평균,23
"2018.07","전라북도",도평균,25
"2018.07","전라남도",도평균,26
"2018.07","경상북도",도평균,32
"2018.07","경상남도",도평균,35
"2018.07","제주특별자치도",도평균,28
"2018.08","서울특별시",서울특별시,22
"2018.08","대구광역시",대구광역시,22
"2018.08","인천광역시",인천광역시,25
"2018.08","광주광역시",광주광역시,24
"2018.08","대전광역시",대전광역시,22
"2018.08","울산광역시",울산광역시,25
"2018.08","세종특별자치시",세종특별자치시,24
"2018.08","경기도",도평균,25
"2018.08","강원도",도평균,23
"2018.08","충청북도",도평균,25
"2018.08","충청남도",도평균,24
"2018.08","전라북도",도평균,23
"2018.08","전라남도",도평균,23
"2018.08","경상북도",도평균,24
"2018.08","경상남도",도평균,28
"2018.08","제주특별자치도",도평균,25
"2018.09","서울특별시",서울특별시,20
"2018.09","대구광역시",대구광역시,24
"2018.09","인천광역시",인천광역시,24
"2018.09","광주광역시",광주광역시,25
"2018.09","대전광역시",대전광역시,22
"2018.09","울산광역시",울산광역시,26
"2018.09","세종특별자치시",세종특별자치시,23
"2018.09","경기도",도평균,24
"2018.09","강원도",도평균,23
"2018.09","충청북도",도평균,26
"2018.09","충청남도",도평균,22
"2018.09","전라북도",도평균,24
"2018.09","전라남도",도평균,23
"2018.09","경상북도",도평균,28
"2018.09","경상남도",도평균,29
"2018.09","제주특별자치도",도평균,26
"2018.10","서울특별시",서울특별시,28
"2018.10","대구광역시",대구광역시,32
"2018.10","인천광역시",인천광역시,33
"2018.10","광주광역시",광주광역시,34
"2018.10","대전광역시",대전광역시,31
"2018.10","울산광역시",울산광역시,31
"2018.10","세종특별자치시",세종특별자치시,31
"2018.10","경기도",도평균,35
"2018.10","강원도",도평균,26
"2018.10","충청북도",도평균,39
"2018.10","충청남도",도평균,31
"2018.10","전라북도",도평균,35
"2018.10","전라남도",도평균,29
"2018.10","경상북도",도평균,35
"2018.10","경상남도",도평균,34
"2018.10","제주특별자치도",도평균,30
"2018.11","서울특별시",서울특별시,52
"2018.11","대구광역시",대구광역시,57
"2018.11","인천광역시",인천광역시,55
"2018.11","광주광역시",광주광역시,59
"2018.11","대전광역시",대전광역시,63
"2018.11","울산광역시",울산광역시,47
"2018.11","세종특별자치시",세종특별자치시,58
"2018.11","경기도",도평균,62
"2018.11","강원도",도평균,46
"2018.11","충청북도",도평균,65
"2018.11","충청남도",도평균,60
"2018.11","전라북도",도평균,63
"2018.11","전라남도",도평균,45
"2018.11","경상북도",도평균,60
"2018.11","경상남도",도평균,52
"2018.11","제주특별자치도",도평균,39
"2018.12","서울특별시",서울특별시,43
"2018.12","대구광역시",대구광역시,47
"2018.12","인천광역시",인천광역시,45
"2018.12","광주광역시",광주광역시,43
"2018.12","대전광역시",대전광역시,51
"2018.12","울산광역시",울산광역시,35
"2018.12","세종특별자치시",세종특별자치시,55
"2018.12","경기도",도평균,50
"2018.12","강원도",도평균,41
"2018.12","충청북도",도평균,53
"2018.12","충청남도",도평균,45
"2018.12","전라북도",도평균,47
